POS ITEM ID,POS ITEM,POS Group,POS Subgroup,My Group,QTY,COST,PRICE,PROFIT,TOTAL COST,TOTAL SALES,TOTAL PROFIT,Group Rating,AvgQuantityBySubGroup,AvgMarginBySubGroup,Subgroup Rating,AvgQuantityByMyGroup,AvgMarginByMyGroup,My Group Rating
9118,ZZZ Fairlife Strawberry Milk - 14Oz Bottle (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,1,1.85,3.75,1.9,1.85,3.75,1.9,Dog,479.6847826086956,4.082554347826087,Dog,303.8636363636364,4.531136363636364,Dog
9122,Fairlife Unfiltered Milk (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,1490,1.85,5.64,3.79,2756.5,8406.71,5650.21,Star,479.6847826086956,4.082554347826087,Plowhorse,303.8636363636364,4.531136363636364,Plowhorse
9123,Fairlife Elite Unfiltered (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,639,0.0,5.23,5.23,0.0,3343.17,3343.17,Star,479.6847826086956,4.082554347826087,Star,303.8636363636364,4.531136363636364,Star
9125,Pedialyte (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,59,1.78,3.64,1.86,105.02,215.0,109.98,Dog,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9127,Monster Energy 16 oz - Original (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,1471,1.79,5.09,3.3,2633.09,7499.92,4866.83,Star,479.6847826086956,4.082554347826087,Plowhorse,233.66666666666666,4.271428571428571,Plowhorse
9128,Monster Energy 12 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,24,0.0,4.33,4.33,0.0,103.93,103.93,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9130,NOS Zero (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,20,1.65,4.95,3.3,33.0,99.0,66.0,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9133,Monster Energy 16 oz - Zero Sugar (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,119,1.79,5.35,3.56,213.01,637.2,424.19,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9134,Monster Energy 16 oz - Zero Ultra (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,216,1.79,5.66,3.87,386.64,1223.4,836.76,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9136,Monster Energy 16 oz - Mango Loco (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,140,1.79,4.41,2.62,250.6,618.0,367.4,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9137,Monster Energy 16 oz - Pacific Punch (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,88,1.79,4.77,2.98,157.52,419.4,261.88,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9141,Monster Energy 16 oz - Low-Carb (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,101,1.79,5.19,3.4,180.79,523.8,343.01,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9142,Monster Energy 16 oz - Mean Bean (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,59,2.15,5.63,3.48,126.85,332.4,205.55,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9144,Monster Energy 16 oz - Loca Moca (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,41,2.15,5.24,3.09,88.15,214.82,126.67,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9145,Monster Energy 16 oz - Rio Punch (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,103,1.79,3.63,1.84,184.37,373.8,189.43,Dog,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9147,Monster Energy 16 oz - Ultra Paradise (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,163,1.79,5.04,3.25,291.77,822.0,530.23,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9159,Coca-Cola 2 Liter (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,15,2.63,5.06,2.43,39.45,75.84,36.39,Dog,479.6847826086956,4.082554347826087,Dog,557.6666666666666,3.2504166666666667,Dog
9171,Topo Chico Mineral Water Carbonated-Glass Bottle (Foodager),Non-Alcohol Bev,N/A Beverages,Water,107,2.57,7.88,5.31,274.99,843.29,568.3,Puzzle,479.6847826086956,4.082554347826087,Puzzle,1604.0,4.397777777777778,Puzzle
9176,Topo Chico Mineral Water 355mL (Foodager),Non-Alcohol Bev,N/A Beverages,Water,116,1.33,5.0,3.67,154.28,579.73,425.45,Puzzle,479.6847826086956,4.082554347826087,Dog,1604.0,4.397777777777778,Dog
9178,Trumoo Chocolate 1Qt (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,53,1.91,4.98,3.07,101.23,263.75,162.52,Puzzle,479.6847826086956,4.082554347826087,Dog,303.8636363636364,4.531136363636364,Dog
9203,Smartwater Aluminum Bottle (18Oz) (Foodager),Non-Alcohol Bev,N/A Beverages,Water,12164,1.86,6.95,5.09,22625.04,84490.19,61865.15,Star,479.6847826086956,4.082554347826087,Star,1604.0,4.397777777777778,Star
9204,Dasani Aluminum Bottle (Foodager),Non-Alcohol Bev,N/A Beverages,Water,985,1.74,6.66,4.92,1713.9,6558.25,4844.35,Star,479.6847826086956,4.082554347826087,Star,1604.0,4.397777777777778,Puzzle
9210,Smartwater Distilled Alkaline (Foodager),Non-Alcohol Bev,N/A Beverages,Water,262,2.13,6.84,4.71,558.06,1792.0,1233.94,Puzzle,479.6847826086956,4.082554347826087,Puzzle,1604.0,4.397777777777778,Puzzle
9218,Dasani Can (16Oz) (Foodager),Non-Alcohol Bev,N/A Beverages,Water,482,0.91,5.3,4.39,438.62,2555.57,2116.95,Star,479.6847826086956,4.082554347826087,Star,1604.0,4.397777777777778,Dog
9219,VitaminWater Nutrient Enhanced 32 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,111,2.19,5.98,3.79,243.09,663.97,420.88,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9220,VitaminWater Dragonfruit 32oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,78,2.19,7.45,5.26,170.82,581.0,410.18,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9221,VitaminWater Energy Tropical Citrus 32oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,44,2.19,7.82,5.63,96.36,344.0,247.64,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9222,VitaminWater XXX Acai Blueberry Pomegranate 32oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,66,2.19,7.57,5.38,144.54,499.5,354.96,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9228,Dunkin Iced Coffee Original - 13.7Oz Bottle (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,169,2.43,6.71,4.28,410.67,1133.5,722.83,Puzzle,479.6847826086956,4.082554347826087,Puzzle,303.8636363636364,4.531136363636364,Dog
9230,Minute Maid 12 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Milk & Juice,1660,1.71,5.69,3.98,2838.6,9438.88,6600.28,Star,479.6847826086956,4.082554347826087,Plowhorse,303.8636363636364,4.531136363636364,Plowhorse
9231,BodyArmor Superior Hydration 16 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,875,1.76,6.04,4.28,1540.0,5285.28,3745.28,Star,479.6847826086956,4.082554347826087,Star,233.66666666666666,4.271428571428571,Star
9232,BodyArmor Rapid Rehydration 20 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,562,2.28,6.82,4.54,1281.36,3834.69,2553.33,Star,479.6847826086956,4.082554347826087,Star,233.66666666666666,4.271428571428571,Star
9241,Coca-Cola 12Oz - Can (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,22,0.75,3.75,3.0,16.5,82.5,66.0,Puzzle,479.6847826086956,4.082554347826087,Dog,557.6666666666666,3.2504166666666667,Dog
9249,Gold Peak Real Brewed Tea 18.5 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,820,1.86,5.8,3.94,1525.2,4755.52,3230.32,Star,479.6847826086956,4.082554347826087,Plowhorse,557.6666666666666,3.2504166666666667,Star
9250,VitaminWater Zero Sugar 20 oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,539,1.7,4.81,3.11,916.3,2590.75,1674.45,Star,479.6847826086956,4.082554347826087,Plowhorse,233.66666666666666,4.271428571428571,Plowhorse
9251,VitaminWater Squeezed Lemonade 20oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,277,1.7,5.9,4.2,470.9,1634.2,1163.3,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Plowhorse
9252,VitaminWater Rise Orange 20oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,296,1.7,5.74,4.04,503.2,1697.7,1194.5,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Plowhorse
9253,VitaminWater Shine Strawberry Lemonade (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,355,1.7,5.93,4.23,603.5,2104.1,1500.6,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Plowhorse
9254,VitaminWater Power-C 20oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,209,1.7,5.85,4.15,355.3,1223.6,868.3,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Dog
9256,VitaminWater Kiwi Strawberry 20oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,166,1.7,5.6,3.9,282.2,928.8,646.6,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9257,VitaminWater XXX Acai Blueberry Pomegranate (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,231,1.7,5.85,4.15,392.7,1351.6,958.9,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Dog
9258,VitaminWater Coconut Lime 20oz (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,24,1.65,5.46,3.81,39.6,131.0,91.4,Puzzle,479.6847826086956,4.082554347826087,Dog,233.66666666666666,4.271428571428571,Dog
9260,Amari Berry Lemonade (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,35,3.0,11.93,8.93,105.0,417.6,312.6,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9263,Amari Lemon Lime (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,7,3.0,12.0,9.0,21.0,84.0,63.0,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9265,Amari Tangerine (Foodager),Non-Alcohol Bev,N/A Beverages,Energy & Sports,40,3.0,11.58,8.58,120.0,463.2,343.2,Puzzle,479.6847826086956,4.082554347826087,Puzzle,233.66666666666666,4.271428571428571,Puzzle
9272,Aha Sparkling Water (Foodager),Non-Alcohol Bev,N/A Beverages,Water,68,0.7,3.53,2.83,47.6,239.98,192.38,Puzzle,479.6847826086956,4.082554347826087,Dog,1604.0,4.397777777777778,Dog
9273,Topo Chico Sparkling Water - Blueberry (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,211,1.14,4.145,3.005,240.54000000000002,948.06,707.52,Puzzle,479.6847826086956,4.082554347826087,Dog,557.6666666666666,3.2504166666666667,Dog
9274,Topo Chico Sparkling Water - Tangerine (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,242,1.14,4.73,3.59,275.88,1144.75,868.87,Puzzle,479.6847826086956,4.082554347826087,Dog,557.6666666666666,3.2504166666666667,Puzzle
9275,Topo Chico Sparkling Water - Lime (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,302,1.14,5.09,3.95,344.28,1536.13,1191.85,Puzzle,479.6847826086956,4.082554347826087,Dog,557.6666666666666,3.2504166666666667,Puzzle
12010,Sodas (Foodager),Non-Alcohol Bev,N/A Beverages,Soda,2,0.45,5.0,4.55,0.9,10.0,9.1,Puzzle,479.6847826086956,4.082554347826087,Puzzle,557.6666666666666,3.2504166666666667,Puzzle
40,Candle Apres-Ski Pint (Foodager),Retail,Retail,Household,1,15.0,30.0,15.0,15.0,30.0,15.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.2777777777777777,20.01388888888889,Dog
41,Candle Cozy Cabin Pint (Foodager),Retail,Retail,Household,1,15.0,30.0,15.0,15.0,30.0,15.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.2777777777777777,20.01388888888889,Dog
135,Lingo Playing Cards (Foodager),Retail,Retail,Toys,173,6.0,11.88,5.88,1038.0,2055.0,1017.0,Plowhorse,7.405263157894737,13.810052631578946,Plowhorse,27.0,11.57875,Plowhorse
152,Logo'd Travel Mug (Foodager),Retail,Retail,Mugs & Tumblers,44,20.76,32.25,11.49,913.44,1419.0,505.56,Plowhorse,7.405263157894737,13.810052631578946,Plowhorse,43.0,12.374444444444444,Plowhorse
177,Fill it Forward Cupanion (Foodager),Retail,Retail,Mugs & Tumblers,58,11.27,21.24,9.97,653.66,1232.0,578.34,Plowhorse,7.405263157894737,13.810052631578946,Plowhorse,43.0,12.374444444444444,Plowhorse
178,James mini gold hoop colorblock beaded CBER1800BH (Foodager),Retail,Retail,Jewelry,1,15.0,35.0,20.0,15.0,35.0,20.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
179,Macy six strand luxe beaded bracelet LXBR0700RI (Foodager),Retail,Retail,Jewelry,4,12.0,27.0,15.0,48.0,108.0,60.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Star
180,Haley falling lines beaded fringe LXER1010SF (Foodager),Retail,Retail,Jewelry,2,15.0,28.0,13.0,30.0,56.0,26.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
181,Macy six strand luxe beaded bracelet LXBR0700RA (Foodager),Retail,Retail,Jewelry,3,12.0,24.75,12.75,36.0,74.25,38.25,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Plowhorse
182,Macy six strand luxe beaded bracelet LXBR0700AF (Foodager),Retail,Retail,Jewelry,4,12.0,27.0,15.0,48.0,108.0,60.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Star
183,Macy six strand luxe beaded bracelet LXBR0700DS (Foodager),Retail,Retail,Jewelry,4,12.0,27.0,15.0,48.0,108.0,60.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Star
184,Twiggy open petals flower drop earrings (Foodager),Retail,Retail,Jewelry,2,16.0,26.25,10.25,32.0,52.5,20.5,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
185,Bianca Tiger drop earrings BRER2701 (Foodager),Retail,Retail,Jewelry,2,25.0,50.0,25.0,50.0,100.0,50.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
186,Marta banana leaf threader earrings (Foodager),Retail,Retail,Jewelry,1,22.0,48.0,26.0,22.0,48.0,26.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
188,Eve ombre beaded hoop earrings SBER0900RY (Foodager),Retail,Retail,Jewelry,2,12.0,27.0,15.0,24.0,54.0,30.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
189,Eve ombre beaded hoop earrings SBER0900HP (Foodager),Retail,Retail,Jewelry,1,12.0,27.0,15.0,12.0,27.0,15.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
190,Kallie horizontal stripes rectangle post LXER2501R (Foodager),Retail,Retail,Jewelry,1,10.0,42.0,32.0,10.0,42.0,32.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
191,Brittany mixed triangles beaded LXER2700JP (Foodager),Retail,Retail,Jewelry,2,15.0,32.0,17.0,30.0,64.0,34.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
193,Brittany wide waterfall stripes beaded LXER2702SF (Foodager),Retail,Retail,Jewelry,2,15.0,32.0,17.0,30.0,64.0,34.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
198,Pippa twisted colorblock enamel hoop ENER0100MS (Foodager),Retail,Retail,Jewelry,2,25.0,50.0,25.0,50.0,100.0,50.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
279,Open Band Gold Ring (Foodager),Retail,Retail,Jewelry,19,12.0,29.11,17.11,228.0,553.12,325.12,Star,7.405263157894737,13.810052631578946,Star,2.8114754098360657,13.72704918032787,Star
280,Book - Joyous Longevity (Foodager),Retail,Retail,Books & Puzzles,9,15.25,13.99,-1.26,137.25,125.91,-11.34,Plowhorse,7.405263157894737,13.810052631578946,Plowhorse,5.375,9.3675,Plowhorse
283,Lauren -faire isle beaded earring blue LXER2900BU (Foodager),Retail,Retail,Jewelry,1,16.0,36.0,20.0,16.0,36.0,20.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
285,Lauren -fair isle beaded earring pink LXER2900PI (Foodager),Retail,Retail,Jewelry,2,16.0,36.0,20.0,32.0,72.0,40.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
287,Grace two color block stretch bracelet emerald and (Foodager),Retail,Retail,Jewelry,2,6.0,13.95,7.95,12.0,27.9,15.9,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
291,Rory solid color with gold and pearls Ivory (Foodager),Retail,Retail,Jewelry,5,6.0,14.0,8.0,30.0,70.0,40.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Plowhorse
293,Rory solid color with gold and pearls Light Blue (Foodager),Retail,Retail,Jewelry,2,6.0,14.0,8.0,12.0,28.0,16.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
296,Rory solid color with gold and pearls Hot Pink (Foodager),Retail,Retail,Jewelry,2,6.0,14.0,8.0,12.0,28.0,16.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
297,Rory solid color with gold and pearls Kelly Green (Foodager),Retail,Retail,Jewelry,4,6.0,14.0,8.0,24.0,56.0,32.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Plowhorse
298,Patsy solid crystal stretch bracelet Royal Blue (Foodager),Retail,Retail,Jewelry,1,6.0,14.0,8.0,6.0,14.0,8.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
299,Patsy solid crystal stretch bracelet Coral (Foodager),Retail,Retail,Jewelry,1,6.0,10.5,4.5,6.0,10.5,4.5,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
300,Patsy solid crystal stretch bracelet Turquoise (Foodager),Retail,Retail,Jewelry,1,6.0,10.5,4.5,6.0,10.5,4.5,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
301,Patsy solid crystal stretch bracelet Hot Pink (Foodager),Retail,Retail,Jewelry,3,6.0,12.83,6.83,18.0,38.5,20.5,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Plowhorse
302,Mabel round stones with alternating seed Blush (Foodager),Retail,Retail,Jewelry,4,8.0,18.0,10.0,32.0,72.0,40.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Plowhorse
305,Gia holiday mixed checks and trees small claw gree (Foodager),Retail,Retail,Jewelry,1,14.0,36.0,22.0,14.0,36.0,22.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
307,Rory solid color with gold and pearls small Gold (Foodager),Retail,Retail,Jewelry,2,6.0,14.0,8.0,12.0,28.0,16.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
309,Brooklyn Faire Isle beaded stretch bracelet red (Foodager),Retail,Retail,Jewelry,1,16.0,36.0,20.0,16.0,36.0,20.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
310,Gabby Ho Ho Ho adjustable bead bracelet (Foodager),Retail,Retail,Jewelry,2,12.0,36.0,24.0,24.0,72.0,48.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
311,Gia holiday mixed checks and trees small claw scar (Foodager),Retail,Retail,Jewelry,1,14.0,36.0,22.0,14.0,36.0,22.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
313,Patsy solid crystal stretch bracelet Navy (Foodager),Retail,Retail,Jewelry,1,6.0,14.0,8.0,6.0,14.0,8.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
314,Alice brass bow post earrings BRER2820 (Foodager),Retail,Retail,Jewelry,2,12.0,28.5,16.5,24.0,57.0,33.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
315,Gabby Holiday adjustable beaded bracelet light b (Foodager),Retail,Retail,Jewelry,2,12.0,27.5,15.5,24.0,55.0,31.0,Puzzle,7.405263157894737,13.810052631578946,Puzzle,2.8114754098360657,13.72704918032787,Puzzle
316,Rory solid color with gold and pearls Black (Foodager),Retail,Retail,Jewelry,2,6.0,14.0,8.0,12.0,28.0,16.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
318,Mabel round stones with alternating seed Turquoise (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
319,Mabel round stones with alternating seed Lilac (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
322,Sydney mixed tube and seed beads stretch St Tropez (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
323,Sydney mixed tube and seed beads stretch Modern Pr (Foodager),Retail,Retail,Jewelry,2,8.0,18.0,10.0,16.0,36.0,20.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
324,Sydney mixed tube and seed beads stretch Sedona (Foodager),Retail,Retail,Jewelry,2,8.0,18.0,10.0,16.0,36.0,20.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
325,Sydney mixed beads and stones stretch St Tropez (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
326,Sydney mixed beads and stones stretch Amsterdam (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
329,Mia small seed mead with round stones Royal Blue (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
330,Mia small seed mead with round stones Kelly Green (Foodager),Retail,Retail,Jewelry,1,8.0,18.0,10.0,8.0,18.0,10.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
331,Mia small seed mead with round stones Red (Foodager),Retail,Retail,Jewelry,2,8.0,18.0,10.0,16.0,36.0,20.0,Dog,7.405263157894737,13.810052631578946,Dog,2.8114754098360657,13.72704918032787,Dog
453,Frosted Flamingo Friendship Bracelets (Foodager),Retail,Retail,Toys,2,7.2,18.5,11.3,14.4,37.0,22.6,Dog,7.405263157894737,13.810052631578946,Dog,27.0,11.57875,Dog
455,Frosted Flamingo Landscape Painting (Foodager),Retail,Retail,Toys,2,9.0,22.5,13.5,18.0,45.0,27.0,Dog,7.405263157894737,13.810052631578946,Dog,27.0,11.57875,Puzzle
456,Frosted Flamingo Mountain Embroidery (Foodager),Retail,Retail,Toys,4,9.0,22.5,13.5,36.0,90.0,54.0,Dog,7.405263157894737,13.810052631578946,Dog,27.0,11.57875,Puzzle
